@relation SMILEfeatures

@attribute name string
@attribute pcm_LOGenergy_sma_linregerrA numeric
@attribute pcm_LOGenergy_sma_qregc3 numeric
@attribute pcm_LOGenergy_sma_linregerrA numeric

@data
'fixed_8 Neutrali_45',2.356543,-15.90638,2.356543
'fixed_8 Neutrali_46',2.321715,-16.98873,2.321715
'fixed_8 Neutrali_47',2.226739,-14.65576,2.226739
'fixed_8 Neutrali_48',2.253422,-16.51772,2.253422
'fixed_8 Neutrali_49',2.065903,-15.01757,2.065903
'fixed_8 Neutrali_50',2.308434,-16.42953,2.308434
'fixed_8 Neutrali_51',2.514809,-16.59994,2.514809
'fixed_8 Neutrali_52',2.375329,-16.30652,2.375329
'fixed_8 Neutrali_53',2.208399,-15.46953,2.208399
'fixed_8 Neutrali_54',2.024644,-14.76823,2.024644
'fixed_8 Neutrali_55',2.201269,-14.84225,2.201269
'fixed_8 Neutrali_56',2.170109,-15.91856,2.170109
'fixed_8 Neutrali_57',2.322849,-16.7514,2.322849
'fixed_8 Neutrali_58',2.197295,-16.7007,2.197295
'fixed_8 Neutrali_59',2.370842,-16.81048,2.370842
'fixed_8 Neutrali_60',2.260833,-16.55943,2.260833
'fixed_8 Neutrali_61',2.301072,-15.82709,2.301072
'fixed_8 Neutrali_62',2.52005,-17.94155,2.52005
'fixed_8 Neutrali_63',2.583601,-17.32275,2.583601
'fixed_8 Neutrali_64',2.644077,-16.61436,2.644077
'fixed_8 Neutrali_65',2.534051,-16.50096,2.534051
'fixed_8 Neutrali_66',2.453569,-16.73531,2.453569
'fixed_8 Neutrali_67',2.081305,-17.7548,2.081305
'fixed_8 Neutrali_68',2.102964,-14.97727,2.102964
'fixed_8 Neutrali_69',1.904018,-15.17796,1.904018
'fixed_8 Neutrali_70',2.381196,-16.49316,2.381196
'fixed_8 Neutrali_71',2.263637,-15.53555,2.263637
'fixed_8 Neutrali_72',2.401714,-15.77124,2.401714
'fixed_8 Neutrali_73',2.066336,-15.7329,2.066336
'fixed_8 Neutrali_74',2.198057,-16.45489,2.198057
'fixed_8 Neutrali_75',1.803979,-13.43692,1.803979
'fixed_8 Neutrali_76',1.96691,-14.95736,1.96691
'fixed_8 Neutrali_77',1.856088,-13.81208,1.856088
'fixed_8 Neutrali_78',1.967547,-13.46964,1.967547
'fixed_8 Neutrali_79',2.03533,-14.98439,2.03533
'fixed_8 Neutrali_80',2.347104,-15.76319,2.347104
'fixed_8 Neutrali_81',1.981096,-15.47451,1.981096
'fixed_8 Neutrali_82',1.955102,-14.72046,1.955102
'fixed_8 Neutrali_83',2.045501,-14.48839,2.045501
'fixed_8 Neutrali_84',2.398802,-16.78129,2.398802
'fixed_8 Neutrali_85',2.272124,-15.89093,2.272124
'fixed_8 Neutrali_86',2.440918,-17.69045,2.440918
'fixed_8 Neutrali_87',2.073017,-15.28301,2.073017
'fixed_8 Neutrali_88',2.593901,-17.19196,2.593901
'fixed_8 Neutrali_89',2.143795,-16.53054,2.143795
'fixed_8 Neutrali_90',2.6902,-17.61398,2.6902
'fixed_8 Neutrali_91',2.328951,-16.81181,2.328951
'fixed_8 Neutrali_92',2.066886,-15.03323,2.066886
'fixed_8 Neutrali_93',2.008104,-14.47361,2.008104
'fixed_8 Neutrali_94',1.729985,-13.48594,1.729985
'fixed_8 Neutrali_95',1.834173,-13.54944,1.834173
'fixed_8 Neutrali_96',1.97316,-14.70344,1.97316
'fixed_8 Neutrali_97',1.60886,-12.98325,1.60886
'fixed_8 Neutrali_98',2.034781,-13.69539,2.034781
'fixed_8 Neutrali_99',2.001888,-14.13388,2.001888
'fixed_8 Pyktis_02',2.346197,-14.16597,2.346197
'fixed_8 Pyktis_03',2.409899,-14.30253,2.409899
'fixed_8 Pyktis_04',3.088238,-12.92978,3.088238
'fixed_8 Pyktis_05',2.316604,-12.7734,2.316604
'fixed_8 Pyktis_06',2.606724,-15.76787,2.606724
'fixed_8 Pyktis_07',2.754378,-17.93828,2.754378
'fixed_8 Pyktis_08',2.286303,-13.44584,2.286303
'fixed_8 Pyktis_09',2.598714,-14.02949,2.598714
'fixed_8 Pyktis_10',2.753087,-19.41873,2.753087
'fixed_8 Pyktis_100',1.927578,-13.65774,1.927578
'fixed_8 Pyktis_11',2.642919,-13.11541,2.642919
'fixed_8 Pyktis_12',2.272747,-12.94082,2.272747
'fixed_8 Pyktis_13',2.366638,-14.90002,2.366638
'fixed_8 Pyktis_14',2.13463,-12.51227,2.13463
'fixed_8 Pyktis_15',2.327775,-12.3313,2.327775
'fixed_8 Pyktis_16',2.027097,-14.23945,2.027097
'fixed_8 Pyktis_17',1.852205,-12.76461,1.852205
'fixed_8 Pyktis_18',1.738,-12.60084,1.738
'fixed_8 Pyktis_19',2.110861,-12.72202,2.110861
'fixed_8 Pyktis_20',2.144554,-13.1833,2.144554
'fixed_8 Pyktis_21',2.42443,-14.72387,2.42443
'fixed_8 Pyktis_22',2.386381,-12.71733,2.386381
'fixed_8 Pyktis_23',2.206735,-13.00228,2.206735
'fixed_8 Pyktis_24',1.749562,-12.85943,1.749562
'fixed_8 Pyktis_25',2.078996,-13.09211,2.078996
'fixed_8 Pyktis_26',2.195006,-13.58503,2.195006
'fixed_8 Pyktis_27',2.681701,-18.97755,2.681701
'fixed_8 Pyktis_28',2.213303,-13.47195,2.213303
'fixed_8 Pyktis_29',2.434017,-13.20028,2.434017
'fixed_8 Pyktis_30',2.236986,-14.03566,2.236986
'fixed_8 Pyktis_31',2.150009,-12.83209,2.150009
'fixed_8 Pyktis_32',1.859272,-12.77603,1.859272
'fixed_8 Pyktis_33',2.069217,-14.11147,2.069217
'fixed_8 Pyktis_34',1.824531,-13.06289,1.824531
'fixed_8 Pyktis_35',1.801637,-13.12879,1.801637
'fixed_8 Pyktis_36',1.88388,-12.41018,1.88388
'fixed_8 Pyktis_37',2.077769,-15.10054,2.077769
'fixed_8 Pyktis_38',2.127805,-13.88464,2.127805
'fixed_8 Pyktis_39',2.171456,-14.71547,2.171456
'fixed_8 Pyktis_40',2.451263,-13.85176,2.451263
'fixed_8 Pyktis_41',1.851122,-13.24774,1.851122
'fixed_8 Pyktis_42',2.112299,-13.00271,2.112299
'fixed_8 Pyktis_43',2.127361,-13.70267,2.127361
'fixed_8 Pyktis_44',1.937503,-14.39825,1.937503
'fixed_8 Pyktis_45',1.833775,-13.61548,1.833775
'fixed_8 Pyktis_46',1.735306,-14.00389,1.735306
'fixed_8 Pyktis_47',1.981348,-12.76863,1.981348
'fixed_8 Pyktis_48',1.861313,-12.73283,1.861313
'fixed_8 Pyktis_49',1.735086,-11.88791,1.735086
'fixed_8 Pyktis_50',1.619,-13.81271,1.619
'fixed_8 Pyktis_51',2.002928,-13.90291,2.002928
'fixed_8 Pyktis_52',2.163239,-14.45567,2.163239
'fixed_8 Pyktis_53',2.010219,-14.43746,2.010219
'fixed_8 Pyktis_54',1.82263,-12.89998,1.82263
'fixed_8 Pyktis_55',1.71208,-12.0086,1.71208
'fixed_8 Pyktis_56',1.799146,-11.81581,1.799146
'fixed_8 Pyktis_57',2.459245,-15.75414,2.459245
'fixed_8 Pyktis_58',2.228844,-15.59285,2.228844
'fixed_8 Pyktis_59',2.191642,-15.56281,2.191642
'fixed_8 Pyktis_60',2.113235,-13.25347,2.113235
'fixed_8 Pyktis_61',2.26628,-13.29391,2.26628
'fixed_8 Pyktis_62',2.561332,-16.86363,2.561332
'fixed_8 Pyktis_63',2.485509,-13.23862,2.485509
'fixed_8 Pyktis_64',1.975289,-13.06711,1.975289
'fixed_8 Pyktis_65',2.355448,-15.69693,2.355448
'fixed_8 Pyktis_66',1.78335,-12.36261,1.78335
'fixed_8 Pyktis_67',1.981861,-14.14296,1.981861
'fixed_8 Pyktis_68',1.968513,-13.18502,1.968513
'fixed_8 Pyktis_69',2.012758,-13.93299,2.012758
'fixed_8 Pyktis_70',1.965699,-13.92399,1.965699
'fixed_8 Pyktis_71',1.793799,-12.55555,1.793799
'fixed_8 Pyktis_72',2.210376,-14.12737,2.210376
'fixed_8 Pyktis_73',2.240036,-15.70674,2.240036
'fixed_8 Pyktis_74',2.130139,-14.1433,2.130139
'fixed_8 Pyktis_75',1.843773,-11.43012,1.843773
'fixed_8 Pyktis_76',1.722892,-12.85109,1.722892
'fixed_8 Pyktis_77',1.887384,-12.13692,1.887384
'fixed_8 Pyktis_78',2.109044,-13.08982,2.109044
'fixed_8 Pyktis_79',2.087346,-11.93569,2.087346
'fixed_8 Pyktis_80',2.241789,-14.98746,2.241789
'fixed_8 Pyktis_81',1.633904,-12.93859,1.633904
'fixed_8 Pyktis_82',2.098999,-13.93574,2.098999
'fixed_8 Pyktis_83',2.004547,-13.48942,2.004547
'fixed_8 Pyktis_84',2.186249,-13.81206,2.186249
'fixed_8 Pyktis_85',1.907648,-13.39503,1.907648
'fixed_8 Pyktis_86',1.767192,-12.76832,1.767192
'fixed_8 Pyktis_87',1.825277,-13.02783,1.825277
'fixed_8 Pyktis_88',2.093826,-13.34966,2.093826
'fixed_8 Pyktis_89',1.758194,-13.221,1.758194
'fixed_8 Pyktis_90',1.976958,-14.34201,1.976958
'fixed_8 Pyktis_91',2.119657,-14.50629,2.119657
'fixed_8 Pyktis_92',2.005504,-14.24693,2.005504
'fixed_8 Pyktis_93',2.271346,-14.48124,2.271346
'fixed_8 Pyktis_94',2.110102,-15.01578,2.110102
'fixed_8 Pyktis_95',1.648712,-12.54834,1.648712
'fixed_8 Pyktis_96',2.52958,-10.66324,2.52958
'fixed_8 Pyktis_97',1.738829,-12.98695,1.738829
'fixed_8 Pyktis_98',1.817429,-11.67191,1.817429
'fixed_8 Pyktis_99',1.604771,-11.29858,1.604771
'fixed_9 Dziaugsmas_01',2.109514,-15.95426,2.109514
'fixed_9 Dziaugsmas_02',1.819922,-13.36551,1.819922
'fixed_9 Dziaugsmas_03',2.30168,-15.63579,2.30168
'fixed_9 Dziaugsmas_04',2.405746,-17.08905,2.405746
'fixed_9 Dziaugsmas_05',2.038004,-14.23779,2.038004
'fixed_9 Dziaugsmas_06',2.276512,-16.71512,2.276512
'fixed_9 Dziaugsmas_07',2.037985,-15.79903,2.037985
'fixed_9 Dziaugsmas_08',2.207803,-16.07474,2.207803
'fixed_9 Dziaugsmas_09',1.878801,-14.30046,1.878801
'fixed_9 Dziaugsmas_10',2.2184,-16.59438,2.2184
'fixed_9 Dziaugsmas_100',1.762268,-14.26997,1.762268
'fixed_9 Dziaugsmas_11',2.10366,-16.20758,2.10366
'fixed_9 Dziaugsmas_12',1.99841,-14.66398,1.99841
'fixed_9 Dziaugsmas_13',2.089309,-15.31817,2.089309
'fixed_9 Dziaugsmas_14',2.247287,-16.26694,2.247287
'fixed_9 Dziaugsmas_15',2.143567,-15.36597,2.143567
'fixed_9 Dziaugsmas_16',2.421477,-16.81329,2.421477
'fixed_9 Dziaugsmas_17',2.099011,-15.85275,2.099011
'fixed_9 Dziaugsmas_18',2.240672,-16.56457,2.240672
'fixed_9 Dziaugsmas_19',2.212101,-15.15613,2.212101
'fixed_9 Dziaugsmas_20',2.420241,-16.58897,2.420241
'fixed_9 Dziaugsmas_21',2.069853,-16.53046,2.069853
'fixed_9 Dziaugsmas_22',2.357545,-16.28551,2.357545
'fixed_9 Dziaugsmas_23',2.333643,-16.45077,2.333643
'fixed_9 Dziaugsmas_24',1.993033,-14.76469,1.993033
'fixed_9 Dziaugsmas_25',2.189789,-16.07204,2.189789
'fixed_9 Dziaugsmas_26',2.261556,-15.07329,2.261556
'fixed_9 Dziaugsmas_27',2.466832,-15.40689,2.466832
'fixed_9 Dziaugsmas_28',2.095759,-15.4961,2.095759
'fixed_9 Dziaugsmas_29',2.249602,-14.66737,2.249602
'fixed_9 Dziaugsmas_30',2.338614,-15.87417,2.338614
'fixed_9 Dziaugsmas_31',2.099869,-14.91062,2.099869
'fixed_9 Dziaugsmas_32',2.067728,-14.30347,2.067728
'fixed_9 Dziaugsmas_33',1.905648,-15.05826,1.905648
'fixed_9 Dziaugsmas_34',2.1028,-15.96203,2.1028
'fixed_9 Dziaugsmas_35',1.99906,-15.90539,1.99906
'fixed_9 Dziaugsmas_36',2.033841,-14.01233,2.033841
'fixed_9 Dziaugsmas_37',2.304653,-16.70169,2.304653
'fixed_9 Dziaugsmas_38',2.231181,-16.16319,2.231181
'fixed_9 Dziaugsmas_39',2.322861,-16.68493,2.322861
'fixed_9 Dziaugsmas_40',2.576318,-16.57025,2.576318
'fixed_9 Dziaugsmas_41',2.035359,-15.30368,2.035359
'fixed_9 Dziaugsmas_42',2.128855,-14.73535,2.128855
'fixed_9 Dziaugsmas_43',2.442416,-16.89894,2.442416
'fixed_9 Dziaugsmas_44',2.081639,-15.29678,2.081639
'fixed_9 Dziaugsmas_45',2.456385,-16.26866,2.456385
'fixed_9 Dziaugsmas_46',2.172978,-15.93389,2.172978
'fixed_9 Dziaugsmas_47',2.182787,-15.19183,2.182787
'fixed_9 Dziaugsmas_48',2.07462,-14.00282,2.07462
'fixed_9 Dziaugsmas_49',1.995117,-14.38097,1.995117
'fixed_9 Dziaugsmas_50',1.798336,-14.88179,1.798336
'fixed_9 Dziaugsmas_51',2.258899,-16.56341,2.258899
'fixed_9 Dziaugsmas_52',2.045718,-16.85458,2.045718
'fixed_9 Dziaugsmas_53',1.937313,-16.06442,1.937313
'fixed_9 Dziaugsmas_54',1.869314,-16.02338,1.869314
'fixed_9 Dziaugsmas_55',2.196943,-17.1486,2.196943
'fixed_9 Dziaugsmas_56',1.975556,-15.79182,1.975556
'fixed_9 Dziaugsmas_57',1.951263,-15.07684,1.951263
'fixed_9 Dziaugsmas_58',1.739853,-15.5692,1.739853
'fixed_9 Dziaugsmas_59',1.988158,-16.52576,1.988158
'fixed_9 Dziaugsmas_60',2.138065,-17.53114,2.138065
'fixed_9 Dziaugsmas_61',2.276716,-16.26883,2.276716
'fixed_9 Dziaugsmas_62',1.587729,-15.60805,1.587729
'fixed_9 Dziaugsmas_63',1.993763,-14.93375,1.993763
'fixed_9 Dziaugsmas_64',1.811514,-14.99638,1.811514
'fixed_9 Dziaugsmas_65',1.977114,-16.51601,1.977114
'fixed_9 Dziaugsmas_66',2.019011,-15.26626,2.019011
'fixed_9 Dziaugsmas_67',1.82213,-16.00198,1.82213
'fixed_9 Dziaugsmas_68',2.163718,-16.98091,2.163718
'fixed_9 Dziaugsmas_69',1.928543,-15.84465,1.928543
'fixed_9 Dziaugsmas_70',2.114609,-16.79003,2.114609
'fixed_9 Dziaugsmas_71',2.026454,-15.83606,2.026454
'fixed_9 Dziaugsmas_72',2.02969,-16.42856,2.02969
'fixed_9 Dziaugsmas_73',1.955994,-16.03745,1.955994
'fixed_9 Dziaugsmas_74',1.898319,-15.26068,1.898319
'fixed_9 Dziaugsmas_75',1.980041,-15.61195,1.980041
'fixed_9 Dziaugsmas_76',1.635835,-14.90115,1.635835
'fixed_9 Dziaugsmas_77',1.749418,-13.51591,1.749418
'fixed_9 Dziaugsmas_78',1.930541,-14.78553,1.930541
'fixed_9 Dziaugsmas_79',1.96256,-14.9527,1.96256
'fixed_9 Dziaugsmas_80',2.079827,-15.65876,2.079827
'fixed_9 Dziaugsmas_81',2.077456,-15.45332,2.077456
'fixed_9 Dziaugsmas_82',1.925512,-15.77063,1.925512
'fixed_9 Dziaugsmas_83',2.000657,-14.70543,2.000657
'fixed_9 Dziaugsmas_84',1.832659,-14.83294,1.832659
'fixed_9 Dziaugsmas_85',2.009402,-14.59802,2.009402
'fixed_9 Dziaugsmas_86',1.82883,-14.7153,1.82883
'fixed_9 Dziaugsmas_87',1.957395,-14.979,1.957395
'fixed_9 Dziaugsmas_88',1.925855,-14.27909,1.925855
'fixed_9 Dziaugsmas_89',2.151815,-15.9423,2.151815
'fixed_9 Dziaugsmas_90',2.037884,-15.29151,2.037884
'fixed_9 Dziaugsmas_91',2.31025,-16.80549,2.31025
'fixed_9 Dziaugsmas_92',2.113533,-15.79944,2.113533
'fixed_9 Dziaugsmas_93',1.971506,-14.4713,1.971506
'fixed_9 Dziaugsmas_94',1.917416,-14.57042,1.917416
'fixed_9 Dziaugsmas_95',1.929596,-15.34481,1.929596
'fixed_9 Dziaugsmas_96',2.044756,-15.31334,2.044756
'fixed_9 Dziaugsmas_97',1.856354,-15.21374,1.856354
'fixed_9 Dziaugsmas_98',1.740322,-12.76398,1.740322
'fixed_9 Dziaugsmas_99',1.941315,-13.7216,1.941315
'fixed_9 Liudesys_01',1.579672,-15.30997,1.579672
'fixed_9 Liudesys_02',1.670877,-16.29013,1.670877
'fixed_9 Liudesys_03',1.335554,-16.46103,1.335554
'fixed_9 Liudesys_04',1.38264,-17.22999,1.38264
'fixed_9 Liudesys_05',1.159123,-16.41713,1.159123
'fixed_9 Liudesys_06',1.401426,-17.56151,1.401426
'fixed_9 Liudesys_07',2.044847,-16.50065,2.044847
'fixed_9 Liudesys_08',1.948346,-17.26327,1.948346
'fixed_9 Liudesys_09',1.613644,-17.01677,1.613644
'fixed_9 Liudesys_10',1.772547,-17.05179,1.772547
'fixed_9 Liudesys_100',1.643766,-15.74211,1.643766
'fixed_9 Liudesys_11',1.761825,-16.38408,1.761825
'fixed_9 Liudesys_12',1.872037,-17.8822,1.872037
'fixed_9 Liudesys_13',1.692147,-16.23672,1.692147
'fixed_9 Liudesys_14',1.789882,-17.69379,1.789882
'fixed_9 Liudesys_15',1.688717,-16.37797,1.688717
'fixed_9 Liudesys_16',2.255731,-18.13565,2.255731
'fixed_9 Liudesys_17',1.52095,-16.54566,1.52095
'fixed_9 Liudesys_18',1.783324,-16.05608,1.783324
'fixed_9 Liudesys_19',1.705562,-17.20873,1.705562
'fixed_9 Liudesys_20',1.644016,-16.90423,1.644016
'fixed_9 Liudesys_21',1.780957,-16.46227,1.780957
'fixed_9 Liudesys_22',1.624662,-15.67381,1.624662
'fixed_9 Liudesys_23',1.526937,-15.85581,1.526937
'fixed_9 Liudesys_24',1.73671,-16.44591,1.73671
'fixed_9 Liudesys_25',1.797026,-16.83002,1.797026
'fixed_9 Liudesys_26',1.693057,-16.42059,1.693057
'fixed_9 Liudesys_27',1.811334,-16.00778,1.811334
'fixed_9 Liudesys_28',1.5413,-16.22226,1.5413
'fixed_9 Liudesys_29',1.973733,-17.5161,1.973733
'fixed_9 Liudesys_30',1.882849,-16.85928,1.882849
'fixed_9 Liudesys_31',1.481769,-13.50601,1.481769
'fixed_9 Liudesys_32',1.662697,-16.10857,1.662697
'fixed_9 Liudesys_33',1.777296,-17.48652,1.777296
'fixed_9 Liudesys_34',2.213017,-18.62116,2.213017
'fixed_9 Liudesys_35',2.122658,-16.74309,2.122658
'fixed_9 Liudesys_36',2.138889,-16.91793,2.138889
'fixed_9 Liudesys_37',1.842356,-17.0582,1.842356
'fixed_9 Liudesys_38',2.200892,-17.715,2.200892
'fixed_9 Liudesys_39',2.182041,-17.18703,2.182041
'fixed_9 Liudesys_40',2.429276,-17.12783,2.429276
'fixed_9 Liudesys_41',2.490807,-17.44568,2.490807
'fixed_9 Liudesys_42',2.385611,-16.65926,2.385611
'fixed_9 Liudesys_43',2.252322,-17.73936,2.252322
'fixed_9 Liudesys_44',1.982969,-16.29455,1.982969
'fixed_9 Liudesys_45',2.341291,-17.78584,2.341291
'fixed_9 Liudesys_46',2.179505,-17.61243,2.179505
'fixed_9 Liudesys_47',1.980089,-16.52946,1.980089
'fixed_9 Liudesys_48',2.004306,-15.72649,2.004306
'fixed_9 Liudesys_49',2.174808,-16.37611,2.174808
'fixed_9 Liudesys_50',1.658906,-16.39044,1.658906
'fixed_9 Liudesys_51',2.499374,-18.15565,2.499374
'fixed_9 Liudesys_52',2.035678,-15.4925,2.035678
'fixed_9 Liudesys_53',2.000029,-15.54447,2.000029
'fixed_9 Liudesys_54',1.856701,-15.72254,1.856701
'fixed_9 Liudesys_55',2.160531,-16.01604,2.160531
'fixed_9 Liudesys_56',1.901034,-15.3782,1.901034
'fixed_9 Liudesys_57',1.904786,-14.78588,1.904786
'fixed_9 Liudesys_58',1.75796,-15.9007,1.75796
'fixed_9 Liudesys_59',1.676813,-16.59576,1.676813
'fixed_9 Liudesys_60',1.837911,-15.96531,1.837911
'fixed_9 Liudesys_61',1.740749,-15.49431,1.740749
'fixed_9 Liudesys_62',1.631185,-16.34713,1.631185
'fixed_9 Liudesys_63',1.856379,-16.09693,1.856379
'fixed_9 Liudesys_64',1.872417,-16.47343,1.872417
'fixed_9 Liudesys_65',1.916878,-17.56315,1.916878
'fixed_9 Liudesys_66',1.941234,-16.19263,1.941234
'fixed_9 Liudesys_67',2.201266,-17.64308,2.201266
'fixed_9 Liudesys_68',1.908425,-16.04066,1.908425
'fixed_9 Liudesys_69',1.587569,-15.78532,1.587569
'fixed_9 Liudesys_70',1.813811,-16.47895,1.813811
'fixed_9 Liudesys_71',1.86129,-16.13456,1.86129
'fixed_9 Liudesys_72',1.599665,-16.81904,1.599665
'fixed_9 Liudesys_73',1.349958,-15.27657,1.349958
'fixed_9 Liudesys_74',1.723013,-15.57405,1.723013
'fixed_9 Liudesys_75',1.640742,-17.68505,1.640742
'fixed_9 Liudesys_76',1.557781,-16.98626,1.557781
'fixed_9 Liudesys_77',1.642291,-16.52906,1.642291
'fixed_9 Liudesys_78',1.612998,-16.51174,1.612998
'fixed_9 Liudesys_79',1.604169,-16.17284,1.604169
'fixed_9 Liudesys_80',1.915373,-17.58669,1.915373
'fixed_9 Liudesys_81',1.566952,-15.06735,1.566952
'fixed_9 Liudesys_82',1.875055,-16.75923,1.875055
'fixed_9 Liudesys_83',1.879077,-16.6408,1.879077
'fixed_9 Liudesys_84',2.004086,-16.2692,2.004086
'fixed_9 Liudesys_85',1.66416,-17.39884,1.66416
'fixed_9 Liudesys_86',1.503453,-16.64853,1.503453
'fixed_9 Liudesys_87',1.62034,-17.15821,1.62034
'fixed_9 Liudesys_88',1.626351,-16.51253,1.626351
'fixed_9 Liudesys_89',1.976359,-16.47512,1.976359
'fixed_9 Liudesys_90',2.114692,-17.03293,2.114692
'fixed_9 Liudesys_91',2.142048,-16.62222,2.142048
'fixed_9 Liudesys_92',1.808807,-15.23115,1.808807
'fixed_9 Liudesys_93',2.020988,-15.5845,2.020988
'fixed_9 Liudesys_94',2.406174,-17.83688,2.406174
'fixed_9 Liudesys_95',1.772032,-15.1222,1.772032
'fixed_9 Liudesys_96',1.869385,-16.03988,1.869385
'fixed_9 Liudesys_97',1.795423,-15.66726,1.795423
'fixed_9 Liudesys_98',1.762579,-15.53415,1.762579
'fixed_9 Liudesys_99',1.702806,-15.47599,1.702806
'fixed_9 Neutrali_01',1.670162,-16.66048,1.670162
'fixed_9 Neutrali_02',1.759253,-15.13046,1.759253
'fixed_9 Neutrali_03',2.212177,-17.77395,2.212177
'fixed_9 Neutrali_04',2.227132,-17.8843,2.227132
'fixed_9 Neutrali_05',2.03682,-16.51678,2.03682
'fixed_9 Neutrali_06',2.332258,-18.1587,2.332258
'fixed_9 Neutrali_07',2.001915,-17.78245,2.001915
'fixed_9 Neutrali_08',1.956474,-17.49544,1.956474
'fixed_9 Neutrali_09',1.801546,-16.57067,1.801546
'fixed_9 Neutrali_10',2.164022,-17.53725,2.164022
'fixed_9 Neutrali_100',1.334733,-16.4873,1.334733
'fixed_9 Neutrali_11',2.128035,-17.82155,2.128035
'fixed_9 Neutrali_12',2.308834,-17.41405,2.308834
'fixed_9 Neutrali_13',2.050192,-17.87399,2.050192
'fixed_9 Neutrali_14',2.05981,-16.60387,2.05981
'fixed_9 Neutrali_15',2.267313,-16.81159,2.267313
'fixed_9 Neutrali_16',2.1699,-17.95513,2.1699
'fixed_9 Neutrali_17',2.079605,-17.64289,2.079605
'fixed_9 Neutrali_18',2.195668,-17.20593,2.195668
'fixed_9 Neutrali_19',2.079396,-17.10789,2.079396
'fixed_9 Neutrali_20',2.138559,-17.51048,2.138559
'fixed_9 Neutrali_21',2.465295,-17.97021,2.465295
'fixed_9 Neutrali_22',1.964118,-15.49054,1.964118
'fixed_9 Neutrali_23',1.975399,-18.27812,1.975399
'fixed_9 Neutrali_24',2.348011,-17.55196,2.348011
'fixed_9 Neutrali_25',2.056142,-16.82525,2.056142
'fixed_9 Neutrali_26',2.013809,-16.25565,2.013809
'fixed_9 Neutrali_27',2.028699,-17.67732,2.028699
'fixed_9 Neutrali_28',1.936296,-17.49273,1.936296
'fixed_9 Neutrali_29',2.147325,-18.27465,2.147325
'fixed_9 Neutrali_30',2.087204,-16.91161,2.087204
'fixed_9 Neutrali_31',2.163093,-16.50394,2.163093
'fixed_9 Neutrali_32',2.045197,-17.25217,2.045197
'fixed_9 Neutrali_33',1.891084,-17.1058,1.891084
'fixed_9 Neutrali_34',2.035185,-16.69135,2.035185
'fixed_9 Neutrali_35',2.304942,-17.51617,2.304942
'fixed_9 Neutrali_36',1.881737,-16.86337,1.881737
'fixed_9 Neutrali_37',1.623287,-16.37259,1.623287
'fixed_9 Neutrali_38',2.154542,-16.01991,2.154542
'fixed_9 Neutrali_39',2.055233,-16.9265,2.055233
'fixed_9 Neutrali_40',2.424773,-17.02878,2.424773
'fixed_9 Neutrali_41',2.080867,-16.68497,2.080867
'fixed_9 Neutrali_42',2.275112,-17.4402,2.275112
'fixed_9 Neutrali_43',1.863299,-14.66722,1.863299
'fixed_9 Neutrali_44',1.968395,-17.62304,1.968395
'fixed_9 Neutrali_45',2.041267,-17.02102,2.041267
'fixed_9 Neutrali_46',2.048647,-17.08364,2.048647
'fixed_9 Neutrali_47',1.972842,-16.37009,1.972842
'fixed_9 Neutrali_48',1.814809,-16.69726,1.814809
'fixed_9 Neutrali_49',2.232648,-17.52802,2.232648
'fixed_9 Neutrali_50',1.879394,-17.00285,1.879394
'fixed_9 Neutrali_51',2.420964,-17.79646,2.420964
'fixed_9 Neutrali_52',2.272916,-17.27873,2.272916
'fixed_9 Neutrali_53',2.155507,-17.28294,2.155507
'fixed_9 Neutrali_54',2.115155,-16.28611,2.115155
'fixed_9 Neutrali_55',2.13107,-17.34003,2.13107
'fixed_9 Neutrali_56',1.749616,-15.99571,1.749616
'fixed_9 Neutrali_57',2.096947,-16.29908,2.096947
'fixed_9 Neutrali_58',1.854779,-17.16926,1.854779
'fixed_9 Neutrali_59',1.762116,-17.13711,1.762116
'fixed_9 Neutrali_60',1.884147,-16.73444,1.884147
'fixed_9 Neutrali_61',1.727793,-17.08227,1.727793
'fixed_9 Neutrali_62',1.849101,-16.72519,1.849101
'fixed_9 Neutrali_63',1.844215,-16.71725,1.844215
'fixed_9 Neutrali_64',1.692711,-16.62584,1.692711
'fixed_9 Neutrali_65',2.0205,-17.57467,2.0205
'fixed_9 Neutrali_66',1.816662,-16.81186,1.816662
'fixed_9 Neutrali_67',1.884232,-17.65709,1.884232
'fixed_9 Neutrali_68',1.734644,-16.69286,1.734644
'fixed_9 Neutrali_69',1.559577,-16.1058,1.559577
'fixed_9 Neutrali_70',2.459675,-17.55632,2.459675
'fixed_9 Neutrali_71',2.338526,-16.90008,2.338526
'fixed_9 Neutrali_72',1.761841,-16.80693,1.761841
'fixed_9 Neutrali_73',2.214027,-17.17233,2.214027
'fixed_9 Neutrali_74',1.899709,-16.43191,1.899709
'fixed_9 Neutrali_75',1.922218,-16.3798,1.922218
'fixed_9 Neutrali_76',2.078641,-17.80831,2.078641
'fixed_9 Neutrali_77',2.246495,-17.27256,2.246495
'fixed_9 Neutrali_78',2.311264,-17.55338,2.311264
'fixed_9 Neutrali_79',2.330625,-16.9234,2.330625
'fixed_9 Neutrali_80',2.167215,-17.49089,2.167215
'fixed_9 Neutrali_81',1.8712,-16.98974,1.8712
'fixed_9 Neutrali_82',2.164404,-16.60352,2.164404
'fixed_9 Neutrali_83',1.908473,-16.43811,1.908473
